uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,nlcdClass,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"88f6ff00-35a2-4bb2-9b90-bb19178d3f28","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PTDR","Pterostegia drymarioides Fisch. & C.A. Mey.","species","Polygonaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"50372e97-9503-40eb-8726-f24196d64557","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",10.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"ddbf058d-215b-4781-9293-bb939ed69ea9","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,6.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"96c9dbd4-f4f7-46fe-83e4-efedf1023bf7","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AICA","Aira caryophyllea L.","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"f820c675-2fdc-41b1-b035-820ae014d99c","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",25.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"fdbd3d04-f0e3-42c0-a532-39f39a391e9c","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK",,,,,,,2.00,"N",,"VUMY/VUMI","0000-0002-2320-6648","0000-0001-5494-1832",,,
"c0f5555c-9586-41c6-8ee8-d0a27b6f7bfd","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","41.4.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"27b7503c-cb09-414a-bb94-17a87a29197f","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,15.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"d39630fa-f4e2-4e26-91d7-343d4a61bdce","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CLARK","Clarkia sp.","genus","Onagraceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"50c8594e-e540-40f3-8661-a4c6d853a823","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"66b77ec4-e176-4f6e-aacb-fa0533337b6f","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",4.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"82733611-8095-45ba-be1b-4790a7451788","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","41.4.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAAP2","Galium aparine L.","species","Rubiaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"b4453763-8ce6-4ed1-843e-bf749ba29d95","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",7.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"ab70c1d9-eb4e-4627-b70f-58ab308fac6b","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAAP2","Galium aparine L.","species","Rubiaceae","N",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"7fb3b719-cf83-4b5a-88c2-2cad7b51260e","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",30.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"6dc603cc-c34e-45f3-9c3c-402c438703ae","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRCOC","Crassula connata (Ruiz & Pav.) A. Berger var. connata","variety","Crassulaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"0979df59-9ab6-4dfc-a4d2-210539988770","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AICA","Aira caryophyllea L.","species","Poaceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"4b9592ed-b931-470d-8d89-fc885e44cf66","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","41.4.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,20.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"afe8b69f-843e-4a3e-914f-93624d262e29","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK",,,,,,,20.00,"N",,"VUMY/VUMI","0000-0002-2320-6648","0000-0001-5494-1832",,,
"f0893f6a-508b-4b3e-b1a5-55ecd2044dfe","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",0.50,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"b16ea585-6529-4f56-894b-a11d9154738d","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"263dd123-e02a-4272-a4dd-ad0a598f7e91","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",1.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"84cb64a1-ef3c-497e-a38e-0e663007d78a","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","41.4.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AMMEI2","Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr. var. intermedia (Fisch. & C.A. Mey.) Ganders","variety","Boraginaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"c7c12b06-78cb-4cd2-908f-faab0b3ed367","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,15.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"1142671f-7dda-4306-ae95-10b9e15f79db","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CLPU2","Clarkia purpurea (W. Curtis) A. Nelson & J.F. Macbr.","species","Onagraceae","N","cf. species",,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"d6a7fffe-6871-4ffa-83af-59488d884169","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"f56f24dd-cf2a-4e41-b044-49ac5c218032","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,35.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"ce320e36-773d-4d5c-bba7-d2d1acedb16a","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CLPE","Claytonia perfoliata Donn ex Willd.","species","Portulacaceae","N","cf. species",,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"bda3e9ad-7884-4439-a8cc-50ff85b45f42","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRCI","Trifolium ciliolatum Benth.","species","Fabaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"4f3fce13-c55d-44bd-99c7-62c348452a41","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CEGL2","Cerastium glomeratum Thuill.","species","Caryophyllaceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"00b92880-f087-4939-8910-ea90c4d3315c","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","41.4.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRCI","Trifolium ciliolatum Benth.","species","Fabaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"91fe0e5c-4f7d-488a-9855-61cd8be641f9","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MIMUL","Mimulus sp.","genus","Scrophulariaceae","N","cf. genus",,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"1807dd8a-d68f-490c-8a18-fbc6a6b44cbe","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"10230dcb-2277-46f6-af76-c1e6cb62c258","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"6531843b-8fb4-4161-9b21-a22f20e758a4","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAAP2","Galium aparine L.","species","Rubiaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"a63a20ca-0371-4833-a7db-ed7d4adf2c27","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","THCU","Thysanocarpus curvipes Hook.","species","Brassicaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"4547454d-1bc2-40c0-86ac-a1b26044c09a","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PETR7","Pentagramma triangularis (Kaulf.) Yatsk., Windham & E. Wollenw.","species","Pteridaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"cd46a7fc-26bd-4eae-a529-0a22a52f2e1e","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","OXRA","Oxalis radicosa A. Rich.","species","Oxalidaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"abe124ec-43bf-46bc-8ebb-db5db658df3b","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","40.3.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK",,,,,,,3.00,"N",,"VUMI/VUMY","0000-0002-2320-6648","0000-0001-5494-1832",,,
"a57f9d51-2a36-4293-bad6-502c5eb8f1ae","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","31.1.1","2019-04-24",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"e563068c-5537-414a-ad88-561712d782bd","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"8f9be21b-8f1c-45b8-bb1b-a1b78e06beb6","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"e55d11e6-47cf-4893-9852-6d31b6985fe8","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PLNO","Plagiobothrys nothofulvus (A. Gray) A. Gray","species","Boraginaceae","N",,,,,,,20.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"adb71525-6630-412b-a87f-dc7ab0654ae5","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BROMU","Bromus sp.","genus","Poaceae","UNK",,"Possible ripgut with translucent ligule.",,,,,0.50,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"0f31a0c4-bc00-458a-844d-6c9ec9b70876","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOGA2","Logfia gallica (L.) Coss. & Germ.","species","Asteraceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"d9a60ad0-ba7c-4aad-9b6f-b0fb9b0af827","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,25.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"40ffb03e-5acf-441a-969b-a4dec36a5aff","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,2.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"f8e13cc4-c14f-4d03-b6fe-7642e20b2187","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",20.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"40e3605e-79fa-4464-9884-47180c8b2e4e","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,1.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"4d00bd30-ee0c-4ed4-9158-3736912131a1","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AMMEI2","Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr. var. intermedia (Fisch. & C.A. Mey.) Ganders","variety","Boraginaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a6aae3fb-dc9e-4a8a-b953-f198a11af8cd","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,10.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"c8ac369a-826b-4067-a8e8-dbf93e0d8e18","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"c5f43dd9-848d-4929-92bb-49040d8703b6","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",15.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"14e78e84-3e39-481a-8029-e2b317d17462","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6152a55c-8dfb-4625-bab0-f4b1e7c5dc91","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRCI","Trifolium ciliolatum Benth.","species","Fabaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"e177919e-5e21-484f-9ce1-1368d127bdbf","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PTDR","Pterostegia drymarioides Fisch. & C.A. Mey.","species","Polygonaceae","N",,,,,,,30.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"4a73f6f6-f2a5-4370-9212-57b4202f1bc4","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9b53ee10-3943-46dc-a47f-091ad8033221","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GERAN","Geranium sp.","genus","Geraniaceae","UNK",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0e453521-48b1-41db-bf15-3a0b917624e8","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRIFO","Trifolium sp.","genus","Fabaceae","UNK",,,,,,,3.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"c75019ab-d993-41ee-837c-5a126b5265c8","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRCOC","Crassula connata (Ruiz & Pav.) A. Berger var. connata","variety","Crassulaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"40042750-019c-4b49-98ae-cbc5b7850955","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","2PLANT","Unknown plant","kingdom",,"UNK",,,,,,,0.50,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"88866ec9-40e5-4c20-8b6f-46843a139873","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRSE11","Croton setigerus Hook.","species","Euphorbiaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"026ee674-90be-4dca-b20c-43d1528d8e3a","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK",,"Vumi/vumy",,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a75367e5-2870-4023-b550-0a4e97779f62","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"451a851b-b965-4270-98d9-2a59b54303e9","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c54a7387-bc8a-46e9-8fbd-d1e766ba6471","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,9.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
